0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,265.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,314.0,fitness
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101.0,fitness
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,639.0,fitness
0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,3.0,233.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,428.0,fitness
0.0,0.0,0.0,5.0,3.0,4.0,86.0,6.0,27.0,3155.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,3.0,358.0,fitness
0.0,0.0,0.0,0.0,8.0,3.0,24.0,0.0,6.0,464.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,6.0,243.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,2.0,362.0,fitness
0.0,0.0,327.0,0.0,5.0,5.0,26.0,66.0,9.0,1401.0,fitness
0.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,4.0,656.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,240.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,204.0,fitness
0.0,0.0,0.0,0.0,1.0,2.0,17.0,2.0,4.0,371.0,fitness
0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,542.0,fitness
0.0,0.0,0.0,0.0,8.0,43.0,23.0,61.0,19.0,2174.0,fitness
0.0,0.0,0.0,1.0,3.0,1.0,64.0,2.0,8.0,437.0,fitness
0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,7.0,595.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,3.0,421.0,fitness
0.0,0.0,0.0,0.0,3.0,1.0,49.0,0.0,9.0,1093.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,203.0,fitness
0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,303.0,fitness
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,163.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,6.0,773.0,fitness
0.0,0.0,6.0,0.0,2.0,1.0,79.0,0.0,10.0,797.0,fitness
0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,331.0,fitness
0.0,0.0,0.0,0.0,4.0,4.0,13.0,1.0,11.0,436.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,295.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,24.0,3.0,7.0,995.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,358.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,244.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,247.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,277.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,4.0,356.0,fitness
0.0,0.0,0.0,0.0,3.0,3.0,63.0,0.0,7.0,810.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,367.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,433.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,88.0,fitness
0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,12.0,1061.0,fitness
0.0,0.0,0.0,1.0,2.0,1.0,21.0,1.0,7.0,562.0,fitness
0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,554.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,5.0,358.0,fitness
0.0,0.0,0.0,0.0,5.0,5.0,33.0,0.0,12.0,1899.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,3.0,579.0,fitness
0.0,0.0,0.0,1.0,13.0,1.0,56.0,0.0,14.0,1948.0,fitness
0.0,0.0,0.0,0.0,2.0,3.0,44.0,0.0,13.0,899.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,6.0,671.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.0,fitness
0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,7.0,916.0,fitness
0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,3.0,136.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,315.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,412.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,195.0,fitness
0.0,0.0,0.0,0.0,24.0,0.0,17.0,5.0,4.0,205.0,fitness
0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,4.0,254.0,fitness
0.0,0.0,0.0,1.0,6.0,0.0,42.0,6.0,22.0,2278.0,fitness
0.0,0.0,319.0,1.0,0.0,3.0,114.0,0.0,11.0,851.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,348.0,fitness
0.0,0.0,0.0,1.0,6.0,0.0,20.0,0.0,5.0,615.0,fitness
0.0,0.0,316.0,0.0,0.0,0.0,12.0,0.0,5.0,512.0,fitness
0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,4.0,381.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,7.0,543.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,236.0,fitness
0.0,0.0,0.0,0.0,31.0,5.0,35.0,3.0,16.0,1774.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,14.0,2.0,13.0,743.0,fitness
0.0,0.0,0.0,1.0,1.0,2.0,87.0,0.0,7.0,430.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,399.0,fitness
0.0,0.0,556.0,0.0,2.0,1.0,10.0,2.0,9.0,1163.0,fitness
0.0,0.0,0.0,1.0,1.0,5.0,53.0,0.0,8.0,1114.0,fitness
0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,485.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,294.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,8.0,536.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,4.0,315.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,357.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,40.0,0.0,4.0,331.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,3.0,303.0,fitness
0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,639.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,433.0,fitness
0.0,0.0,0.0,1.0,2.0,0.0,48.0,3.0,15.0,1108.0,fitness
0.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,2.0,263.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,495.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,3.0,353.0,fitness
0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,427.0,fitness
0.0,0.0,41.0,0.0,2.0,1.0,13.0,0.0,6.0,1016.0,fitness
0.0,0.0,0.0,0.0,3.0,1.0,21.0,1.0,10.0,432.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,3.0,277.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,249.0,fitness
0.0,0.0,0.0,0.0,0.0,3.0,20.0,3.0,6.0,423.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,8.0,451.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,12.0,891.0,fitness
0.0,0.0,0.0,1.0,2.0,39.0,30.0,0.0,14.0,915.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,4.0,524.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,4.0,509.0,fitness
0.0,0.0,0.0,3.0,7.0,18.0,64.0,14.0,26.0,2304.0,fitness
0.0,0.0,0.0,1.0,7.0,0.0,52.0,2.0,14.0,696.0,fitness
0.0,0.0,0.0,0.0,6.0,2.0,81.0,1.0,11.0,879.0,fitness
0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,9.0,577.0,fitness
0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,3.0,380.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,37.0,2.0,11.0,437.0,fitness
0.0,0.0,292.0,0.0,0.0,0.0,5.0,0.0,2.0,239.0,fitness
0.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,7.0,392.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,481.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,283.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,566.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,254.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,12.0,784.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,7.0,845.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,11.0,365.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,193.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,3.0,238.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,380.0,fitness
0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,3.0,766.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,fitness
0.0,0.0,0.0,0.0,16.0,1.0,15.0,1.0,20.0,1127.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,473.0,fitness
0.0,0.0,636.0,1.0,10.0,23.0,110.0,22.0,56.0,7619.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,fitness
0.0,0.0,0.0,1.0,0.0,6.0,21.0,0.0,4.0,320.0,fitness
0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,4.0,697.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,508.0,fitness
0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,284.0,fitness
0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,6.0,631.0,fitness
0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,2.0,276.0,fitness
0.0,0.0,74.0,1.0,1.0,0.0,46.0,0.0,5.0,810.0,fitness
0.0,0.0,292.0,0.0,0.0,0.0,5.0,0.0,1.0,442.0,fitness
0.0,0.0,0.0,0.0,1.0,1.0,89.0,0.0,8.0,1195.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,413.0,fitness
0.0,0.0,0.0,1.0,1.0,8.0,12.0,0.0,8.0,344.0,fitness
0.0,0.0,0.0,0.0,2.0,9.0,6.0,1.0,9.0,471.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,27.0,2.0,9.0,621.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,296.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,281.0,fitness
0.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,5.0,240.0,fitness
0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,7.0,386.0,fitness
0.0,0.0,73.0,0.0,0.0,0.0,2.0,0.0,3.0,224.0,fitness
0.0,0.0,0.0,0.0,1.0,3.0,30.0,1.0,8.0,439.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,454.0,fitness
0.0,0.0,292.0,0.0,1.0,0.0,26.0,0.0,7.0,636.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,4.0,165.0,fitness
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,328.0,fitness
0.0,0.0,292.0,0.0,0.0,0.0,13.0,0.0,3.0,433.0,fitness
0.0,0.0,167.0,0.0,0.0,1.0,20.0,0.0,5.0,659.0,fitness
0.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,9.0,811.0,fitness
0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,154.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,210.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,763.0,fitness
0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,7.0,332.0,fitness
0.0,0.0,0.0,0.0,54.0,1.0,10.0,0.0,11.0,626.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,273.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,4.0,111.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,416.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,329.0,fitness
0.0,0.0,543.0,0.0,0.0,4.0,72.0,6.0,8.0,1045.0,fitness
0.0,0.0,0.0,1.0,2.0,0.0,38.0,3.0,9.0,555.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,423.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,583.0,fitness
0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,6.0,693.0,fitness
0.0,0.0,0.0,0.0,5.0,1.0,27.0,0.0,12.0,567.0,fitness
0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,8.0,668.0,fitness
0.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,2.0,360.0,fitness
0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,7.0,624.0,fitness
0.0,0.0,0.0,2.0,1.0,0.0,59.0,1.0,9.0,650.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,277.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1191.0,fitness
0.0,0.0,0.0,0.0,4.0,1.0,53.0,0.0,12.0,1890.0,fitness
0.0,0.0,0.0,1.0,3.0,7.0,19.0,0.0,12.0,1193.0,fitness
0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,12.0,1109.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,5.0,860.0,fitness
0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,8.0,355.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,319.0,fitness
0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,747.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,278.0,fitness
0.0,0.0,6.0,0.0,4.0,2.0,9.0,0.0,12.0,1033.0,fitness
0.0,0.0,0.0,0.0,7.0,3.0,33.0,1.0,20.0,2377.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,283.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,175.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,271.0,fitness
0.0,0.0,1.0,1.0,0.0,0.0,39.0,3.0,5.0,1156.0,fitness
0.0,0.0,0.0,1.0,2.0,0.0,46.0,0.0,7.0,385.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,67.0,fitness
0.0,0.0,1.0,1.0,1.0,0.0,44.0,0.0,7.0,719.0,fitness
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,222.0,fitness
0.0,0.0,0.0,1.0,10.0,12.0,86.0,4.0,25.0,2231.0,fitness
0.0,0.0,0.0,0.0,1.0,10.0,34.0,8.0,14.0,1145.0,fitness
0.0,0.0,168.0,0.0,0.0,0.0,21.0,0.0,3.0,147.0,fitness
0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,713.0,fitness
0.0,0.0,515.0,0.0,1.0,6.0,37.0,0.0,11.0,685.0,fitness
0.0,0.0,0.0,0.0,1.0,6.0,19.0,0.0,4.0,545.0,fitness
0.0,0.0,0.0,1.0,1.0,0.0,23.0,1.0,5.0,503.0,fitness
0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,6.0,1164.0,fitness
